File_NAme,Pisces_No.,Source_ID,Collector,Date,Month,Mo,Day,Year,Transect,Stream_Forest,Park,Location,Genus,Species,New_Genus,New_Species,New_Fam,Sample_Type,Qty_ABI_Stock,Qty_ABI_Dilution,ZoospLoad_Dilution,Qty_ABI_StockR,Qty_ABI_DilutionR,ZoospLoad_DilutionR,Pisces_Result,Zoospore_Load_max,Zoospore_Load_avg,Disease_status,Pisces_posoneg,Level,ID,R,Sex,SVL,Mass,Act,Ht_cm,Dist_cm,Substrate,Meter,Bank,Time,comments2
AdriaNA's,EC_44,EC_44,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,NA,NA,NA,NA,NA,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,EC_45,EC_45,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,NA,NA,NA,NA,NA,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,EC_46,EC_46,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,NA,NA,NA,NA,NA,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,EC_47,EC_47,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,NA,NA,NA,NA,NA,Swab,0,NA,151.93332,NA,NA,197.32118,AfterPisces,197.32118,116.4181667,NA,AfterPisces,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP1,ECSP1,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP2,ECSP2,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0.3425115,NA,5924.646,7.2362833,NA,623.37568,AfterPisces,5924.646,1638.900119,NA,AfterPisces,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP3,ECSP3,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0.000847,NA,0,0.0004,NA,NA,AfterPisces,0.000847,0.000415667,NA,AfterPisces,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP4,ECSP4,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0.022331,NA,NA,0,AfterPisces,0.022331,0.007443667,NA,AfterPisces,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP5,ECSP5,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP6,ECSP6,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,8.0752045,NA,NA,6.7253296,AfterPisces,8.0752045,4.933511367,NA,AfterPisces,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP7,ECSP7,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0.000282,NA,32.24833,0.0015773,NA,NA,AfterPisces,32.24833,10.7500631,NA,AfterPisces,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP8,ECSP8,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0.000481,NA,0,NA,NA,NA,AfterPisces,0.000481,0.0002405,NA,AfterPisces,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP9,ECSP9,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP10,ECSP10,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,4.9257603,NA,NA,0,AfterPisces,4.9257603,1.6419201,NA,AfterPisces,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP11,ECSP11,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0.0050021,NA,0,0.2139516,NA,NA,AfterPisces,0.2139516,0.072984567,NA,AfterPisces,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP12,ECSP12,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP13,ECSP13,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0.4715285,NA,NA,0,AfterPisces,0.4715285,0.157176167,NA,AfterPisces,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP14,ECSP14,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,48.104672,NA,NA,559.70752,AfterPisces,559.70752,202.604064,NA,AfterPisces,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP15,ECSP15,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,289.45206,NA,NA,2255.1448,AfterPisces,2255.1448,848.1989533,NA,AfterPisces,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP16,ECSP16,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,22.816534,NA,NA,12.037736,AfterPisces,22.816534,11.61809,NA,AfterPisces,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP17,ECSP17,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP18,ECSP18,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AdriaNA's,ECSP19,ECSP19,NA,NA,NA,NA,NA,2010,NA,NA,Yes,NA,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,NA,0,NA,NA,NA,AfterPisces,0,0,NA,AfterPisces,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL122309-1.sds,51073,Swab___364,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,41.9,NA,NA,150,200,LT,162,R,2045,NA
AL122309-1.sds,51074,Swab___365,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,100,300,LT,162,L,2047,NA
AL122309-1.sds,51075,Swab___366,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,38,NA,NA,30,300,LT,165,R,2057,NA
AL011310-2.sds,51219,Swab___503,K._Lips,Nov-13-2004,November,11,13,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0.009467241,0,0,0.03550298,NA,NA,vw+???,0.03550298,0.014990074,NA,1,0-1,NA,NA,NA,37.9,NA,NA,90,300,LT,155,R,2049,NA
AL011410-2.sds,51352,Swab___643,K._Lips,Nov-27-2004,November,11,27,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,60,150,LT,151,L,2018,NA
AL011410-2.sds,51373,Swab___664,K._Lips,Nov-30-2004,November,11,30,2004,Yes,Trail,Yes,Verrugosa,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,Juv,NA,NA,NA,130,100,LT,10,L,1926,NA
AL011410-2.sds,51379,Swab___670,K._Lips,Nov-30-2004,November,11,30,2004,Yes,Trail,Yes,Verrugosa,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,30,150,LT,60,R,1952,NA
AL120909-1.sds,50927,Swab___220,K._Lips,Nov-2-2004,November,11,2,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,21.230173,2.6435814,264.35814,NA,NA,NA,+++,264.35814,142.7941565,NA,1,100-1000,NA,NA,NA,42.1,5.6,NA,120,350,LT,19,L,1942,NA
AL121709.sds,50929,Swab___222,K._Lips,Nov-2-2004,November,11,2,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.012415531,0.03273104,3.273104,NA,NA,NA,+,3.273104,1.642759766,NA,1,10-Jan,NA,NA,M,18.9,NA,NA,100,20,LT,30,L,1950,NA
AL121709.sds,50930,Swab___223,K._Lips,Nov-2-2004,November,11,2,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.111469805,0,0,NA,NA,NA,+,0.111469805,0.055734903,NA,1,0-1,NA,NA,F,NA,NA,Amplexus,50,100,LT,45,L,1958,NA
AL121709.sds,50931,Swab___224,K._Lips,Nov-2-2004,November,11,2,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.002634157,0,0,NA,NA,NA,w+,0.002634157,0.001317079,NA,1,0-1,NA,NA,M,NA,NA,Amplexus,50,100,LT,45,L,1958,NA
AL121709.sds,50935,Swab___228,K._Lips,Nov-2-2004,November,11,2,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.2166643,0.16198859,16.198859,NA,NA,NA,+,16.198859,8.20776165,NA,1,10-100,NA,NA,M,44.7,NA,NA,100,20,Branch,59,L,2009,NA
AL121709.sds,50957,Swab___250,K._Lips,Nov-3-2004,November,11,3,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,M,NA,NA,NA,100,120,LT,60,R,2111,NA
AL121709.sds,50965,Swab___258,K._Lips,Nov-3-2004,November,11,3,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.078867294,0.05287654,5.287654,NA,NA,NA,+,5.287654,2.683260647,NA,1,10-Jan,NA,NA,M,NA,NA,NA,120,0,LT,165,C,2223,NA
AL121709.sds,50966,Swab___259,K._Lips,Nov-3-2004,November,11,3,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.002329794,0.004185481,0.4185481,NA,NA,NA,-,0.4185481,0.210438947,NA,0,0-1,NA,NA,M,NA,NA,NA,100,60,LT,183,L,2243,NA
AL121809-2.sds,50969,Swab___262,K._Lips,Nov-4-2004,November,11,4,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,2.963688,1.7368146,173.68146,NA,NA,NA,++,173.68146,88.322574,NA,1,100-1000,NA,NA,M,NA,NA,NA,20,60,Ground,42,L,948,NA
AL121809-2.sds,50970,Swab___263,K._Lips,Nov-4-2004,November,11,4,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.1296696,0.12657993,12.657993,NA,NA,NA,vvw+,12.657993,6.3938313,NA,1,10-100,NA,NA,M,NA,NA,NA,30,80,Ground,42,L,948,NA
AL121809-2.sds,50999,Swab___290,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,4.875673,3.3714342,337.14342,NA,NA,NA,++,337.14342,171.0095465,NA,1,100-1000,NA,NA,M,NA,NA,NA,0,0,Water,40,C,928,NA
AL121809-2.sds,51000,Swab___291,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.26051873,0.10147413,10.147413,NA,NA,NA,+,10.147413,5.203965865,NA,1,10-100,NA,NA,M,NA,NA,NA,100,50,LT,25,L,933,NA
AL121809-2.sds,51003,Swab___294,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,81.304,53.76336,5376.336,NA,NA,NA,+++,5376.336,2728.82,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,0,60,MB,15,R,1030,NA
AL121809-2.sds,51005,Swab___296,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,M/F,NA,NA,Amplexus,0,0,Water,67,L,1048,NA
AL121809-2.sds,51006,Swab___297,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.19094385,0,0,NA,NA,NA,+,0.19094385,0.095471925,NA,1,0-1,NA,NA,M,NA,NA,NA,60,0,MB,80,R,1053,NA
AL121809-2.sds,51008,Swab___299,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.3650916,0.5794268,57.94268,NA,NA,NA,++,57.94268,29.6538858,NA,1,10-100,NA,NA,M,NA,NA,NA,50,0,MB,83,R,1055,NA
AL121809-2.sds,51009,Swab___300,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.0521232,0.93072563,93.072563,NA,NA,NA,++,93.072563,47.0623431,NA,1,10-100,NA,NA,M,NA,NA,NA,0,0,Water,85,R,1100,NA
AL122209-2.sds,51018,Swab___309,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,M,30.02,4.8,NA,80,0,LT,0,R,1944,NA
AL122209-2.sds,51030,Swab___321,K._Lips,Nov-5-2004,November,11,5,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.008230939,0.012188283,1.2188283,NA,0,NA,-,1.2188283,0.61352962,NA,0,10-Jan,NA,NA,M,NA,NA,NA,190,100,LT,136,L,2107,NA
AL122209-2.sds,51039,Swab___330,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.004516305,0,0,0.23782358,NA,NA,-,0.23782358,0.080779962,NA,0,0-1,NA,NA,M,44.7,6.1,NA,180,40,LT,10,L,2014,NA
AL122209-2.sds,51040,Swab___331,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.023864826,0.003606116,0.36061164,NA,NA,NA,+,0.36061164,0.192238233,NA,1,0-1,NA,NA,M,NA,NA,NA,130,0,LT,2,R,2024,NA
AL122209-2.sds,51041,Swab___332,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.13801786,0.120649524,12.0649524,NA,NA,NA,++,12.0649524,6.10148513,NA,1,10-100,NA,NA,M,NA,NA,NA,120,10,LT,55,R,2030,NA
AL122209-2.sds,51045,Swab___336,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,M,46.5,6.7,NA,190,150,LT,101,R,2043,NA
AL122209-2.sds,51049,Swab___340,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.315798,0.7188241,71.88241,NA,NA,NA,+++,71.88241,36.599104,NA,1,10-100,NA,NA,M,40.05,3.7,NA,180,0,LT,173,L,2152,NA
AL122209-2.sds,51052,Swab___343,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.003126003,0.12614767,12.614767,NA,NA,NA,++,12.614767,6.308946502,NA,1,10-100,NA,NA,M,NA,NA,NA,150,50,LT,50,R,1000,NA
AL122209-2.sds,51054,Swab___345,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,2.3520844,0.86490375,86.490375,NA,NA,NA,+++,86.490375,44.4212297,NA,1,10-100,NA,NA,M,43.6,NA,NA,30,100,MB,140,C,1030,NA
AL122209-2.sds,51059,Swab___350,K._Lips,Nov-7-2004,November,11,7,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,w+,0,0,NA,1,0,NA,NA,F,53.8,NA,NA,20,150,Ground,81,L,1125,NA
AL011210-3.sds,51154,Swab___401,K._Lips,Nov-8-2004,November,11,8,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.014295925,0.004445517,0.4445517,NA,NA,NA,+,0.4445517,0.229423813,NA,1,0-1,NA,NA,M,NA,NA,NA,150,100,LT,150,R,2135,NA
AL011210-3.sds,51156,Swab___403,K._Lips,Nov-8-2004,November,11,8,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.15012817,0.022706997,2.2706997,NA,NA,NA,+,2.2706997,1.210413935,NA,1,10-Jan,NA,NA,M,NA,NA,NA,140,0,Log,160,R,2146,NA
AL011210-3.sds,51163,Swab___410,K._Lips,Nov-8-2004,November,11,8,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.002707068,0.003039051,0.30390513,NA,NA,NA,w+,0.30390513,0.153306099,NA,1,0-1,NA,NA,M,NA,NA,NA,180,60,LT,191,R,2211,NA
AL122309-2.sds,51109,Swab___412,K._Lips,Nov-9-2004,November,11,9,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.011829752,0,0,NA,NA,NA,w+,0.011829752,0.005914876,NA,1,0-1,NA,NA,F,55.8,NA,NA,10,20,MB,43,L,1115,Releasing_eggs
AL122309-2.sds,51111,Swab___414,K._Lips,Nov-9-2004,November,11,9,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,128.68631,26.9485,2694.85,NA,NA,NA,+++,2694.85,1411.768155,Dying,1,1000-10000,NA,NA,M,45.03,NA,NA,0,10,Ground,10,L,1007,Dying
AL122309-2.sds,51116,Swab___419,K._Lips,Nov-9-2004,November,11,9,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,3.9348016,0.45628375,45.628375,NA,NA,NA,++,45.628375,24.7815883,NA,1,10-100,NA,NA,M,39.1,4.3,NA,70,80,LT,30,L,2010,NA
AL122309-2.sds,51117,Swab___420,K._Lips,Nov-9-2004,November,11,9,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.17296563,0.035699245,3.5699245,NA,NA,NA,+,3.5699245,1.871445065,NA,1,10-Jan,NA,NA,F,NA,NA,NA,130,0,LT,32,R,2023,NA
AL011210-3.sds,51139,Swab___451,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,21.97296,84.7353,8473.53,NA,NA,NA,++,8473.53,4247.75148,Dead,1,1000-10000,NA,NA,M,NA,NA,NA,0,40,Ground,15,L,1015,Dead
AL011210-3.sds,51140,Swab___452,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,6.3835444,2.2131274,221.31274,NA,NA,NA,++,221.31274,113.8481422,NA,1,100-1000,NA,NA,F,NA,NA,NA,100,120,LT,130,L,1033,Gravid
AL011210-3.sds,51141,Swab___453,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,9.670336,1.4225354,142.25354,NA,NA,NA,+++,142.25354,75.961938,NA,1,100-1000,NA,NA,M,NA,NA,NA,60,0,LT,132,L,1040,NA
AL011210-3.sds,51142,Swab___454,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.006144249,0,0,NA,NA,NA,-,0.006144249,0.003072125,NA,0,0-1,NA,NA,M,NA,NA,NA,30,40,MB,105,L,1231,NA
AL011210-3.sds,51145,Swab___457,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,8.966019,2.1845946,218.45946,NA,NA,NA,+++,218.45946,113.7127395,NA,1,100-1000,NA,NA,M,NA,NA,NA,100,0,LT,8,R,2011,NA
AL011210-3.sds,51146,Swab___458,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,64.26362,26.031809,2603.1809,NA,NA,NA,+++,2603.1809,1333.72226,NA,1,1000-10000,NA,NA,M,NA,NA,NA,100,0,LT,60,R,2022,NA
AL011210-3.sds,51149,Swab___461,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.014341411,0.04062304,4.062304,NA,NA,NA,+,4.062304,2.038322706,NA,1,10-Jan,NA,NA,M,NA,NA,NA,130,300,LT,140,L,2106,NA
AL011210-3.sds,51150,Swab___462,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,284.66714,123.5824,12358.24,NA,NA,NA,+++,12358.24,6321.45357,NA,1,>10000,NA,NA,M,NA,NA,NA,190,100,LT,163,L,2119,NA
AL011210-3.sds,51151,Swab___463,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.0616835,0.77525306,77.525306,NA,NA,NA,+++,77.525306,39.29349475,NA,1,10-100,NA,NA,M,NA,NA,NA,100,200,LT,190,R,2136,NA
AL011210-3.sds,51152,Swab___464,K._Lips,Nov-11-2004,November,11,11,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,Juv,25.3,NA,NA,120,100,LT,192,L,2139,NA
AL011310-1.sds,51176,Swab___467,K._Lips,Nov-12-2004,November,11,12,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,353.33917,496.9426,49694.26,NA,NA,NA,+++,49694.26,25023.79959,NA,1,>10000,NA,NA,M,42.4,NA,NA,0,60,Ground,92,R,1008,NA
AL011310-1.sds,51179,Swab___470,K._Lips,Nov-12-2004,November,11,12,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.095682725,0.039013498,3.9013498,NA,NA,NA,+++,3.9013498,1.998516263,NA,1,10-Jan,NA,NA,M,40.07,NA,NA,10,0,MB,156,R,1023,NA
AL011310-1.sds,51180,Swab___471,K._Lips,Nov-12-2004,November,11,12,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,34.420605,18.743807,1874.3807,NA,NA,NA,+++,1874.3807,954.4006525,NA,1,1000-10000,NA,NA,M,40.05,NA,NA,10,10,MB,186,L,1032,NA
AL011310-1.sds,51196,Swab___487,K._Lips,Nov-12-2004,November,11,12,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0.50074345,50.074345,NA,NA,NA,+++,50.074345,25.0371725,NA,1,10-100,NA,NA,M,NA,NA,NA,140,60,LT,130,L,2132,NA
AL011310-1.sds,51203,Swab___494,K._Lips,Nov-13-2004,November,11,13,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,2.833463,1.5614382,156.14382,NA,NA,NA,+++,156.14382,79.4886415,NA,1,100-1000,NA,NA,M,NA,NA,NA,10,MB,53,53,R,1024,NA
AL011310-1.sds,51204,Swab___495,K._Lips,Nov-13-2004,November,11,13,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.000410893,0,0,0,NA,NA,-,0.000410893,0.000136964,NA,0,0-1,NA,NA,F,NA,NA,NA,10,MB,138,138,R,1045,NA
